WARNING: System properties and/or JVM args set.  Consider using --dry-run or --exec
0    [main] INFO  org.eclipse.jetty.server.Server  – jetty-8.1.10.v20130312
25   [main] INFO  org.eclipse.jetty.deploy.providers.ScanningAppProvider  – Deployment monitor /opt/solr/solr-4.10.2/hdp/contexts at interval 0
29   [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /opt/solr/solr-4.10.2/hdp/contexts/banana-context.xml
120  [main] INFO  org.eclipse.jetty.webapp.WebInfConfiguration  – Extract jar:file:/opt/solr/solr-4.10.2/hdp/webapps/banana.war!/ to /opt/banana/latest/banana-webapp/webapp
313  [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /banana, did not find org.apache.jasper.servlet.JspServlet
343  [main] INFO  org.eclipse.jetty.deploy.DeploymentManager  – Deployable added: /opt/solr/solr-4.10.2/hdp/contexts/solr-jetty-context.xml
1331 [main] INFO  org.eclipse.jetty.webapp.StandardDescriptorProcessor  – NO JSP Support for /solr, did not find org.apache.jasper.servlet.JspServlet
873973 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
873973 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=0 
877588 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
877592 [qtp631383787-12] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=6 
877593 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
877596 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
877597 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
877599 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
877600 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
877601 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
877601 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=0 
877602 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
880587 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
880589 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
880589 [qtp631383787-19] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=4 
880590 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
880591 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
880595 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
880595 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
880596 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
880596 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=0 
880596 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
883591 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
883593 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
883595 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
883597 [qtp631383787-14] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=6 
883597 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
883597 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
883598 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
883599 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=0 
883600 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=0 
883601 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
887584 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
887586 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
887587 [qtp631383787-19] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=5 
887588 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
887590 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
887591 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
887592 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
887593 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
887594 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
887594 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=0 
890829 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
890832 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
890833 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
890833 [qtp631383787-14] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=7 
890835 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
890837 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
890838 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
890839 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
890839 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=0 
890840 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=0 
894580 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
894582 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
894584 [qtp631383787-19] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=5 
894585 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
894587 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
894589 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=1 
894590 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
894590 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
894591 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
894592 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
897882 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
897884 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
897886 [qtp631383787-18] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=6 
897886 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
897888 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
897889 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
897890 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=1 
897889 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
897890 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
897891 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=0 
901901 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
901903 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.range.start=NOW/MINUTE-15MINUTE&facet.range=createdAt_dt&facet.range.gap=%2B10SECOND&facet.range.end=NOW/MINUTE%2B1MINUTE&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
901903 [qtp631383787-13] INFO  org.apache.solr.servlet.SolrDispatchFilter  – [admin] webapp=null path=/admin/cores params={omitHeader=true&action=STATUS&wt=json} status=0 QTime=4 
901905 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=polarity_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
901906 [qtp631383787-12] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=1 
901907 [qtp631383787-18] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet=true&df=id&q=*:*&facet.limit=20&facet.field=tag_ss&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&rows=0} hits=0 status=0 QTime=0 
901908 [qtp631383787-14] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=10&facet.field=screenName_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
901909 [qtp631383787-17] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/admin/luke params={numTerms=0&wt=json} status=0 QTime=0 
901909 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={facet.missing=true&facet=true&df=id&q=*:*&facet.limit=150&facet.field=tag_s&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:alert&rows=0} hits=0 status=0 QTime=0 
901910 [qtp631383787-13] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={sort=createdAt_dt+desc&df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=500} hits=0 status=0 QTime=1 
905578 [qtp631383787-19] INFO  org.apache.solr.core.SolrCore  – [tweets] webapp=/solr path=/select params={df=id&q=*:*&wt=json&fq=createdAt_dt:[NOW/MINUTE-15MINUTE+TO+NOW/MINUTE%2B1MINUTE]&fq=doctype_s:tweet&rows=0} hits=0 status=0 QTime=0 
